gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges
0,0,0,0,-0.8680907750955877,0,1,0,2,0,2,2,0,0,0,0,3,-0.20078617063842297,-0.720155523948733
0,0,1,0,-0.5195042815662644,1,2,1,0,2,0,0,0,0,0,1,0,0.5243786773432957,-0.30614873708270435
1,1,0,0,-1.2774445836787656,0,1,0,0,0,2,0,0,2,0,1,2,-0.7747846917367096,-0.9874927842088163
1,0,0,0,0.48290717610583206,1,2,1,0,2,1,2,0,2,0,1,2,1.1264254138384218,0.889194059661977
0,0,0,0,-0.9619609650425325,1,0,1,0,0,2,0,0,0,0,1,0,0.3647872325101643,-0.7249347620346106
0,0,1,0,1.5777715879541103,1,2,1,0,2,2,2,2,2,1,1,1,1.459548973660392,2.40905677137872
0,0,0,0,-1.2145200001473393,1,0,2,1,1,1,1,1,1,0,1,0,-1.4720619098206773,-0.986317802989848
0,0,0,0,-1.2635314736876628,1,0,1,2,0,0,0,0,0,0,1,2,0.30283415770700717,-0.9633900161301031
1,0,0,0,-0.905149350648828,1,2,1,0,0,0,0,2,0,0,1,2,0.6728778566265576,-0.6205235905550047
0,0,0,0,-0.8702409464784621,1,2,1,1,0,0,2,2,0,0,0,1,0.9752442095733808,-0.5024006793265083
0,0,0,0,-0.4364377354660319,1,2,2,1,1,1,1,1,1,1,0,1,-1.3425385759372763,-0.7475703957637156
0,1,0,0,-0.0006927494672965828,0,1,0,2,2,0,0,2,2,0,1,2,0.4983844577653726,0.04870540203257452
0,0,0,0,-0.2918253747531213,1,2,1,2,2,0,0,0,2,0,1,0,1.0185758633873736,0.05797407904292484
0,0,0,0,-1.2660549538584274,1,0,1,0,0,2,0,2,2,0,0,2,0.9985365157134104,-0.9513849024513529
1,0,0,0,-1.2367242199587352,1,0,0,0,0,0,0,0,0,0,1,2,-0.6526747036935246,-0.9624453219700713
1,1,0,0,0.6163232562610232,1,2,1,0,0,2,0,2,2,0,1,2,1.1633680781972924,1.1456052238824341
0,0,0,0,-1.2708574861556239,1,2,0,0,0,0,0,0,0,0,1,2,-0.491058600903868,-0.979647868079259
1,0,1,0,-1.1671008537462022,1,0,1,0,0,0,2,2,2,0,1,2,1.0185435782323422,-0.8542421584083653
0,0,0,0,-1.2601216271556548,1,2,0,0,0,0,0,0,0,0,1,2,-0.019768628599714955,-0.966744310182999
1,0,0,0,-1.0982972910241666,1,2,0,0,0,0,0,0,2,0,0,0,0.33262277558586345,-0.8175203329463551
0,0,0,0,-0.36044704112185827,0,1,0,0,0,0,0,0,0,0,1,1,-1.3313491540752331,-0.7530881754075677
0,1,1,0,-1.1349702612047197,1,2,1,0,0,0,0,0,0,0,1,2,0.31950922866359505,-0.864306816587278
0,0,1,0,-1.1960038562387048,1,2,1,0,0,0,0,0,0,0,1,1,0.35450559312764934,-0.9031705806855843
0,0,0,0,0.39276319391936787,1,1,1,0,2,2,0,2,2,0,1,0,1.339872264927414,0.9500317856014487
0,0,1,1,-0.2395558177055717,1,2,1,0,0,2,0,0,2,0,1,2,0.8101430721343652,0.09327647055461147
1,0,0,0,-1.2774445836787656,1,0,0,0,0,0,0,0,0,0,0,1,-0.6270003013648175,-0.9855310539654908
1,0,0,0,-0.7528499469848792,1,2,0,0,0,0,0,0,0,0,1,0,0.05553897366905447,-0.6328573484506168
1,0,0,0,-1.2774445836787656,1,0,2,1,1,1,1,1,1,0,1,3,-1.5134188768051755,-0.9972976155306937
1,0,1,0,1.1246067669480795,1,2,1,0,0,2,0,2,2,0,1,0,1.15456030519649,1.6778244457938798
0,0,0,0,-1.2453562240905522,1,0,0,1,2,0,0,0,0,0,0,2,-0.35971979655419895,-0.9648260854400518
0,0,0,0,-1.1367066584900607,1,0,1,0,0,2,0,0,0,0,1,1,0.3600656702492395,-0.8666267518850777
0,0,0,0,-0.8939343551794907,1,2,1,0,0,0,0,0,0,0,0,0,0.3262339473996994,-0.6801774975797841
0,0,0,0,-0.43443612899774253,1,0,1,0,0,0,0,2,2,0,0,2,0.8140440997211054,-0.17472236191178028
0,0,0,0,-1.2085287193415124,1,0,2,1,1,1,1,1,1,0,1,3,-1.503546997780679,-0.9821772579727416
1,0,0,0,0.18266012341048882,1,2,1,0,2,0,0,2,2,0,1,2,1.2159635055321323,0.6485732034418694
0,0,0,0,-1.192528201183799,1,0,1,0,2,0,0,2,2,0,1,2,1.014066745628546,-0.8671919052388867
1,0,0,0,-0.53806975660398,1,2,1,0,0,0,2,2,0,0,1,2,0.8495366990231471,-0.292536136705684
0,0,0,0,-0.9356143686333485,1,0,1,0,0,2,0,2,2,0,0,2,1.0005571026444073,-0.5713713426744275
0,0,0,0,-0.866248730406096,1,0,0,0,0,2,0,0,2,0,0,2,0.2626097304705374,-0.6938097215822243
1,0,0,0,-1.25624370711196,1,0,0,1,0,2,0,0,0,0,1,2,-0.39440168984966745,-0.9690634558671991
1,0,1,0,-1.2007939495119517,1,0,1,0,0,0,0,0,0,0,1,2,0.13310914460711534,-0.9226026409984176
1,0,0,0,-1.0391910567060523,1,0,1,0,0,2,0,2,2,0,1,2,1.0141034812718648,-0.6908578945486822
0,0,0,0,-1.2774445836787656,1,0,0,0,0,0,0,0,2,0,1,2,-0.21084297087002107,-0.9800068682300498
0,0,0,0,-1.0579793426041335,1,0,1,0,0,0,0,2,0,0,1,3,0.5155849145198649,-0.7934567794416664
0,0,0,0,-1.1056584512463985,0,0,0,0,2,0,2,0,0,0,1,3,-0.8309586560794946,-0.903200037405941
0,0,0,0,-1.2774445836787656,1,0,0,0,0,0,0,0,0,0,0,2,-0.6484106614062074,-0.9858152609152774
0,0,0,0,-0.8448973975149116,1,0,1,2,0,0,2,1,2,0,1,0,1.1275590577615633,-0.5265161294706779
1,1,0,0,-0.8579921360737126,1,2,1,0,0,2,0,2,2,0,1,2,1.1595795675241474,-0.505656998292082
1,0,0,0,-0.5850665467813395,1,0,1,0,0,1,2,2,2,0,1,2,1.1567120610804262,-0.2365092367272318
1,0,1,0,0.7068820107322944,1,2,0,1,0,2,2,2,2,1,0,2,0.7311638712885751,0.8755831908319337
0,0,0,0,-1.2349515829623265,1,0,2,1,1,1,1,1,1,0,0,2,-1.4936217264738403,-0.9880342281170014
1,0,0,0,-1.17539497252389,1,2,1,0,0,0,0,0,0,0,1,2,0.3899509938262652,-0.8848062713591243
1,1,0,0,-1.2679750077825402,1,2,1,0,0,0,0,2,2,0,1,2,0.999820199888116,-0.9549383784554804
1,0,0,0,0.11194972714570585,1,2,1,0,0,0,0,0,2,0,1,2,0.6644630763999472,0.30437850767554886
0,0,0,0,-0.8418062794802268,1,2,1,0,2,0,2,0,0,0,0,1,0.6851914711474633,-0.5809415703256374
1,0,1,0,-1.1145631287986442,1,2,1,0,2,0,0,0,0,0,1,2,0.5161092082535156,-0.8342392249157519
1,0,0,0,-0.9847229303219328,1,2,1,0,2,0,0,2,2,0,1,1,1.1576179530919166,-0.6442151368665786
0,0,1,0,-1.0686671395702823,1,0,2,1,1,1,1,1,1,0,0,0,-1.5029419836307303,-0.9409557992051034
1,0,1,0,-1.0839328483194755,1,2,0,0,0,0,0,0,0,0,1,2,0.2556008396325986,-0.8241515572859065
1,0,0,0,0.03695411734831633,1,0,1,2,0,0,0,0,0,0,1,2,0.34046500443866723,0.08816929421132275
0,0,0,0,-1.2774445836787656,1,0,0,0,0,0,0,0,0,0,1,2,-0.6442627272372276,-0.9857602001075282
1,0,0,0,1.532219893692832,1,0,1,2,2,2,2,2,2,1,1,0,1.487017507937936,2.318418578602071
0,0,0,0,-0.42879923192589053,1,2,1,2,0,0,0,2,2,0,1,2,1.196134623749598,-0.08764224016062937
1,0,0,0,-0.9438494984554715,1,0,1,0,2,0,0,0,0,0,1,2,0.32432228107347993,-0.6999196724474692
0,0,1,1,-0.9483583121023084,1,0,0,0,0,0,0,0,2,0,0,1,-0.03952354504110922,-0.7619091719895428
1,0,0,0,-1.0413921934455252,1,0,2,1,1,1,1,1,1,0,0,0,-1.485505405268692,-0.9445495085209701
0,0,0,0,-1.1730196097277301,1,2,1,0,0,0,0,0,0,0,0,2,0.3504647331384416,-0.8750825755234228
1,0,0,0,0.2967038056947005,1,2,1,0,2,2,0,2,2,0,1,2,1.3379044090235395,0.8443298307146276
1,1,0,0,-0.7552600876396927,1,0,0,0,0,0,0,0,0,0,1,2,-0.6614707273015084,-0.7291402934717504
1,1,0,0,-1.2774445836787656,1,0,1,0,0,0,0,0,0,0,1,2,0.16407811502448205,-0.9750300636351339
1,0,1,0,-1.2774445836787656,1,0,1,0,0,0,0,0,0,0,0,2,0.15279199838343752,-0.9751798786209298
0,0,0,0,-1.2774445836787656,1,0,2,1,1,1,1,1,1,0,0,3,-1.4992563551071683,-0.9971096183608518
0,0,0,0,-0.8823493521966533,1,2,1,0,2,0,0,0,0,0,1,0,0.5280188824048057,-0.6204270452863213
0,0,0,0,-1.050645887748998,1,2,1,0,0,0,0,2,2,0,1,0,0.9956196849271167,-0.741998727723138
1,0,0,0,-0.580202514464007,1,2,1,0,0,0,0,2,0,0,1,2,0.6815153805167299,-0.3140278431880485
0,0,0,1,1.3383785177491887,1,2,1,0,0,0,0,2,0,0,1,1,0.61497268685444,1.40430374166227
0,0,0,0,-0.7162899925070726,1,2,1,0,2,0,0,0,0,0,1,0,0.5102879625375616,-0.4700340882368155
0,0,0,0,-1.2774445836787656,1,0,0,0,0,0,0,0,0,0,0,3,-0.6428650820002598,-0.9857416473840377
0,0,0,0,-0.6856433556868442,1,2,1,0,2,0,0,0,0,0,1,2,0.5034678998319797,-0.4885813363750779
1,0,0,0,-1.0049594625804605,1,2,1,0,0,0,0,0,2,0,1,2,0.7267172231042656,-0.7231516990295874
0,0,0,0,-0.5156353940298226,1,0,0,0,2,0,2,0,0,0,0,2,-0.3353216484980619,-0.5363597004890258
1,0,0,0,-0.6300083559732859,1,2,1,0,2,0,0,0,0,0,1,2,0.5225767567217761,-0.403199874282859
1,0,0,0,-1.2681239121158587,1,0,1,0,0,0,0,2,0,0,1,2,0.48401436495306516,-0.9642898464611231
0,0,0,0,-1.0861428959543,1,0,1,0,0,2,0,2,2,0,0,0,1.0390014892050174,-0.7627743220260174
0,0,0,0,-1.2049950196339152,1,0,1,0,0,0,0,0,0,0,0,0,0.16244626442724136,-0.9144508145467208
0,0,0,0,-0.9906707880025754,0,1,0,0,2,0,0,0,1,0,1,1,-0.871916750146789,-0.8722452559425806
0,0,0,0,-1.2774445836787656,1,0,1,0,2,0,0,0,0,0,1,2,0.3595401115402587,-0.9724354478640037
1,0,0,0,-1.2774445836787656,1,2,1,0,0,2,0,2,2,0,1,2,1.171456559560146,-0.9616578478270449
1,0,0,0,-1.2774445836787656,1,0,1,0,0,0,0,2,2,0,1,2,0.8643206537564134,-0.9657348534817704
1,0,0,0,-0.6069596977788274,1,2,1,0,2,0,0,0,0,0,0,2,0.5576150764324006,-0.32801249315475667
1,0,0,0,-1.0505829095124002,1,0,0,0,0,0,0,2,0,0,0,1,-0.3390414657401007,-0.8539787753466898
0,0,0,0,-1.2508103793907497,1,0,1,0,0,2,0,0,2,0,1,2,0.6987257638194455,-0.9412405513198597
0,0,0,0,-1.2248531133461595,1,0,1,0,0,0,0,2,0,0,1,2,0.49652527939896995,-0.9235373543271832
0,0,0,0,-1.1704508869631651,1,0,1,0,2,0,0,2,0,0,0,2,0.7844131586167382,-0.8731075431692746
1,0,0,0,-1.2774445836787656,1,0,0,0,0,0,0,0,0,0,0,2,-0.6468276429835875,-0.9857942474976384
0,1,1,0,-1.148080583631019,1,2,1,0,0,0,0,0,0,0,1,2,0.3200442605859284,-0.8683124345115191
0,0,0,0,-1.1868074683370051,1,2,1,0,2,0,0,0,2,0,0,2,0.8334049626148012,-0.878662007558341
1,0,1,0,-1.1449713018122225,1,2,1,0,0,0,0,0,0,0,1,2,0.32900791631838466,-0.864438952838401
1,0,0,0,-1.2774445836787656,1,0,2,1,1,1,1,1,1,0,0,0,-1.4872932724349557,-0.9969508171436027
1,0,0,0,-0.5014643916228935,1,2,1,0,0,0,0,0,0,0,1,2,0.33839562346736346,-0.34770817205550786
0,0,1,0,-0.8711761897825069,1,2,1,0,2,0,0,2,2,0,1,2,1.1739606592835208,-0.5344989892493108
1,0,0,0,-1.2111116489963156,1,2,1,0,0,0,0,0,0,0,1,0,0.30058293455384455,-0.9269931960664346
0,0,0,0,-1.2263993554855113,1,0,2,1,1,1,1,1,1,0,0,3,-1.4654228120655788,-0.9861249537158129
1,0,0,0,-0.26042787367064457,1,0,0,2,0,0,0,0,0,0,0,2,-0.23700027023231574,-0.29276175252484105
1,0,0,0,-1.2367242199587352,1,0,0,0,0,0,0,0,0,0,0,2,-0.6514705325762942,-0.9669844060406986
0,0,0,0,-1.2308948791480645,1,0,1,0,0,0,0,2,0,0,1,2,0.49893769138834143,-0.9329023945644143
1,0,0,0,0.016037609078609988,1,2,1,0,0,0,0,0,2,0,1,2,0.6557287183744207,0.2262939943159346
0,0,0,0,-1.202988083931202,1,0,0,0,0,0,2,2,2,0,1,1,0.8492687177330991,-0.9111717496202522
0,1,0,0,-0.9924020376385531,1,2,1,0,0,2,0,2,2,0,0,2,1.200360291182085,-0.6506365298482508
0,0,0,0,0.23014032966205006,1,0,0,2,0,0,0,0,0,0,1,1,0.14448663181557347,0.2281767452553118
1,0,0,0,-1.2748133689731336,1,0,0,0,0,0,0,0,0,0,0,1,-0.6187407536609323,-0.9841627961958597
0,0,1,1,-1.2774445836787656,1,0,2,1,1,1,1,1,1,0,0,3,-1.4916581487216838,-0.9970087577001018
0,1,0,0,-0.8551170545150129,1,2,1,0,0,2,0,2,2,0,1,2,1.1549876909095422,-0.4954156301351192
0,0,1,1,-0.5692091330587861,1,0,1,0,2,2,0,2,0,0,1,0,0.8178883644348021,-0.2777213330936851
1,1,0,0,-1.2774445836787656,1,2,1,0,0,0,0,0,0,0,1,2,0.35089341610466396,-0.9725502264539356
0,1,0,0,-0.9310773537207935,1,2,1,0,2,0,0,0,0,0,1,2,0.505583188359219,-0.6805237121830876
1,0,0,0,-0.6748622863275837,1,2,1,0,2,0,0,0,0,0,1,2,0.517085293475948,-0.44121066018708655
0,1,0,0,-0.9279943667050066,1,2,1,0,2,0,0,2,2,0,1,2,1.1202074640518997,-0.5999894814518429
1,0,0,0,-1.2774445836787656,1,0,2,1,1,1,1,1,1,0,0,3,-1.485612367699368,-0.9969285043563884
1,1,0,0,-0.9627038300340597,1,2,1,0,0,2,0,2,2,0,1,2,1.1821735713411947,-0.6156246704699605
0,0,0,0,-0.9814252082123035,1,0,1,0,0,0,0,2,2,0,1,0,0.8876612298301808,-0.6778947633316884
0,0,0,0,1.5569713640558729,1,2,1,0,2,2,2,2,2,1,0,2,1.4693501410210223,2.4287228459230583
0,0,1,0,-1.0892606408180523,1,0,0,0,0,0,2,0,0,0,0,2,-0.5132064459454861,-0.8939455985799833
1,0,0,0,-0.7223843176995153,0,1,0,0,0,0,0,0,2,0,0,3,-0.9468351811375699,-0.7750596099489526
0,0,0,0,-1.1966943360348132,1,2,1,0,0,0,0,0,0,0,1,2,0.35482555688862694,-0.8989355197915256
1,0,0,0,-1.2774445836787656,1,0,2,1,1,1,1,1,1,0,0,2,-1.4733296303217387,-0.9967654599555292
0,0,0,0,-1.2367242199587352,1,0,1,0,0,0,0,2,0,0,1,2,0.5266078394887934,-0.9420181811071044
1,0,0,0,-0.39774668835550436,1,2,1,0,0,0,0,0,2,0,1,2,0.6748423858888606,-0.18783934489364112
1,1,0,0,-0.8669566767717964,0,1,0,0,0,2,1,0,2,0,1,2,-0.7101545330867334,-0.7910885460038733
0,1,0,0,0.8768379889997344,1,2,1,2,2,2,0,2,2,1,1,2,1.478361584681564,1.5553618872516202
1,1,0,0,0.11170365623248825,1,2,1,0,0,2,0,2,2,0,1,2,1.2171385729765887,0.5429767362819882
0,0,0,0,-1.2037861911937866,1,0,0,0,0,2,2,2,2,0,0,2,0.986323340193674,-0.8874280298983737
0,1,0,0,-0.8764643910997818,1,2,1,0,0,0,0,0,2,0,1,1,0.665103061993216,-0.6105596928835422
0,0,0,0,-0.4780313501585644,1,0,1,1,0,0,2,2,0,0,0,2,0.838095538690436,-0.19019345358478612
1,1,1,0,-1.2604199415558388,1,2,1,0,0,0,0,2,2,0,1,1,1.0094801278633185,-0.9469382299712367
1,0,1,0,-0.38309106779083246,1,2,1,0,0,0,0,2,0,0,1,2,0.6508592421354302,-0.1854956880805631
0,0,0,0,-1.2774445836787656,1,0,0,0,0,0,0,0,0,0,0,2,-0.6479185939834831,-0.9858087290783054
1,1,0,0,-0.3744759012533917,1,2,1,0,2,2,0,2,2,0,1,2,1.3713927151534686,0.08607136973381584
0,0,0,0,0.4944468141462443,1,0,1,2,2,0,2,2,2,0,1,0,1.392582271551618,1.073420546457637
1,0,0,0,0.4855662705196062,1,2,1,0,0,2,2,2,2,0,0,0,1.3827187277929989,1.0843787848937514
0,0,0,0,-0.16997229689532828,1,0,1,2,0,2,2,2,2,0,0,1,1.33337131666574,0.3116309365498686
1,1,0,0,-1.16278754070943,1,2,1,0,0,0,0,2,2,0,1,2,0.9819462048806961,-0.8538566214453593
1,0,0,0,-1.2774445836787656,1,0,1,0,0,0,0,0,0,0,1,2,0.16338654531615582,-0.9750392437197746
0,0,0,0,-1.2143532525601357,1,2,1,0,0,0,0,0,0,0,0,2,0.3530817904785367,-0.9140631585435608
0,0,0,0,-0.4006680354641907,1,0,1,0,2,2,0,2,2,0,1,1,1.1557322764919775,-0.060482176329358484
0,0,0,0,-0.8060157268168782,1,2,1,0,0,0,0,0,2,0,1,2,0.6588178758234491,-0.5302190995791483
1,0,0,0,-1.2774445836787656,1,0,2,1,1,1,1,1,1,0,1,3,-1.509111091719396,-0.9972404328183432
1,0,0,0,-0.5574791142941269,1,2,1,0,2,2,0,2,2,0,1,2,1.3559272215792963,-0.1360889773898483
0,1,1,0,1.423552147914612,1,2,1,0,2,0,0,2,2,0,1,1,1.1798920761588225,1.9858505401225228
0,1,1,0,0.9776580558182733,1,2,1,0,0,2,0,2,2,0,1,0,1.1913283905534504,1.5227147290041398
0,0,0,0,-0.34334728779544277,1,2,1,2,2,0,0,0,2,0,1,0,1.0322428150706617,0.008399637008163263
0,0,0,0,-1.1969360837071705,1,0,0,0,0,0,0,2,0,0,1,2,0.1848171483787835,-0.9095819853946654
0,0,0,0,-0.2518119605452929,1,2,1,0,0,2,0,0,2,0,1,2,0.8141676306807862,0.07739735767056932
0,0,1,0,-0.34953818112166585,1,2,0,0,2,0,2,0,0,0,1,2,-0.06782210585287989,-0.34924530684067007
1,0,1,0,1.0655065497171778,1,2,1,2,2,2,1,2,0,0,1,2,1.388368371444487,1.7260306867695419
0,0,1,1,1.162982425228937,1,0,0,2,0,0,0,2,2,1,1,0,0.2541879665846683,0.9173121867154622
0,0,0,0,-1.2774445836787656,1,0,1,0,0,0,0,0,2,0,1,2,0.5106589941757541,-0.9704294546623022
0,1,1,0,1.3850906362449622,1,2,1,0,2,2,0,2,2,0,1,2,1.364317321580598,2.1387751224517237
0,0,0,0,-1.2771020606284988,0,1,0,0,0,0,0,2,2,0,1,2,-0.6468416213404935,-0.9856450632745815
0,0,0,1,-1.198386000963658,1,0,0,0,0,0,0,0,0,0,0,3,-0.6784595311111887,-0.9475834351736504
0,0,0,1,-0.8483120892668781,1,2,1,0,2,2,0,0,0,0,0,1,0.6551584641350816,-0.6161051608915172
0,0,0,0,-1.0056494105316103,1,0,1,0,2,0,0,0,0,0,1,0,0.37644017737237817,-0.7411020956774179
0,0,0,0,-0.24367417236127673,1,2,1,0,0,0,0,2,0,0,1,1,0.7082336758372004,0.005252106606361329
0,0,1,0,0.9189851777400614,1,2,1,0,2,2,0,2,2,0,1,1,1.3282736625925522,1.5527074913684378
0,0,1,0,0.8583541282762442,1,0,1,2,2,2,0,2,2,1,0,0,1.4285541188637898,1.6073833075631754
0,1,0,0,0.5204682908565623,1,2,1,2,2,2,0,2,2,0,1,2,1.5215611844779653,1.1310446472793276
0,1,0,0,-1.2438684452902369,1,0,0,1,0,2,0,0,0,0,1,2,-0.25560116473654504,-0.9543467572927562
0,0,1,1,0.7005757150842127,1,2,1,0,2,0,1,2,2,0,0,2,1.2483200592211277,1.2072861701292157
1,1,1,0,-0.6969171196301546,1,2,1,0,0,2,0,2,2,0,1,2,1.1384201524530286,-0.33769966459455997
0,1,0,0,-0.15279281818772755,1,2,1,0,0,0,0,2,0,0,1,2,0.6627171090141128,0.05907350723196331
0,1,0,0,-1.199225474531798,1,2,1,2,0,0,0,0,0,0,1,2,0.5125661120628275,-0.9060974328788836
0,0,0,0,0.6875993383461687,1,2,2,1,1,1,1,1,1,1,0,1,-1.3259252167509172,-0.478841070684777
0,0,1,1,1.2544360854975252,1,0,0,2,0,0,1,2,2,1,1,0,0.2980415695919538,1.0296312837146044
0,0,0,0,0.9302540092353881,1,2,1,0,0,2,0,2,2,1,1,1,1.1712181735322647,1.4327195187171733
0,0,1,0,-0.29990527828380087,1,2,1,0,0,0,2,2,2,0,1,1,1.2105154244280403,0.09745265081542753
0,0,0,0,-1.2362996002465099,0,1,0,0,0,0,0,0,0,0,0,2,-1.3428086691008028,-0.9872378896521866
0,0,0,0,-1.043522931353966,1,2,1,0,0,0,0,2,2,0,1,0,1.0075378793148055,-0.7336678650942563
1,0,0,0,0.14776814652229667,1,2,1,0,0,0,0,0,2,0,1,2,0.6656299478866148,0.34185537494038043
0,0,0,0,-0.6440786435492014,0,1,0,0,0,2,0,0,2,0,1,1,-0.041939956748774425,-0.5488340831328515
1,1,0,0,0.8287397843680505,0,1,0,0,1,0,0,2,2,0,1,2,-0.5240765673671126,0.13228052940781293
0,0,0,0,-1.1960038562387048,1,2,1,0,0,0,0,0,0,0,1,2,0.3629669816210349,-0.9001682271958205
1,0,0,0,-1.2774445836787656,1,0,1,0,0,0,0,2,2,0,1,2,0.8610096995335529,-0.9657788039897834
0,0,1,0,0.3215149312467098,0,1,0,1,0,2,0,0,2,0,1,0,-0.6966251213874984,-0.23169286968451333
0,0,0,0,-1.2062029693146703,1,0,2,1,1,1,1,1,1,0,1,3,-1.4984939478089903,-0.9816043278976957
1,0,0,0,0.6176017382590435,0,1,0,1,2,0,1,2,0,0,1,1,-0.677648774602395,-0.12772351228633094
0,0,0,0,0.14672530971742834,1,2,1,0,0,0,2,2,2,0,0,0,1.1407637868800282,0.49422305975272435
1,0,0,0,-1.2774445836787656,1,0,2,1,1,1,1,1,1,0,0,3,-1.4759249096952782,-0.9967999104006956
0,0,1,0,-0.35385832919909704,1,2,0,2,0,0,0,0,0,0,0,2,-0.25950321240182217,-0.4064723438213295
0,0,0,0,0.1749575296138739,1,0,0,2,1,2,0,0,2,0,0,0,0.03792325818773165,0.03715424242830964
1,0,1,0,0.45119603687048665,1,2,1,0,0,0,0,2,2,0,1,0,1.0996487337214529,0.8236946016265767
0,0,0,0,-1.1744186148970062,0,1,0,0,0,0,0,0,0,0,1,3,-1.3420190582140707,-0.9683072994660146
0,0,1,0,-0.3782757605785336,1,2,1,0,0,0,0,0,0,0,1,1,0.3526293146018786,-0.2639554568141861
0,0,0,0,-1.2774445836787656,1,0,0,0,0,0,0,0,0,0,1,3,-0.6302051390340643,-0.9855735958534729
1,0,0,0,-1.2774445836787656,1,2,1,2,0,0,0,0,0,0,1,2,0.5351107097819948,-0.9701048759305075
1,1,0,0,-0.9419125977234899,1,2,1,0,0,0,0,2,2,0,1,2,1.0118944494917188,-0.638852503900519
1,0,0,0,-0.9559226717530992,0,1,0,0,2,2,0,0,2,0,1,1,-0.7076761082809381,-0.8439686379590003
1,0,0,0,1.2817816060894849,1,2,1,0,0,2,2,2,2,1,1,2,1.3765659949450104,1.998731794435488
0,0,0,0,0.11825324445331087,1,2,1,0,0,0,0,2,0,0,1,1,0.6996121240684328,0.3289765253766983
0,0,0,0,-1.2774445836787656,1,0,2,1,1,1,1,1,1,0,1,0,-1.481049737066981,-0.9968679387548512
1,0,0,0,-1.2774445836787656,1,0,2,1,1,1,1,1,1,0,0,2,-1.4721470715068095,-0.9967497623477783
0,1,0,0,-0.43092901179585275,1,2,1,0,0,0,0,2,2,0,1,2,0.9775700642926356,-0.10472194019810288
0,0,0,0,-0.03808753268619547,1,2,1,0,0,2,0,2,2,0,1,2,1.1633337097260446,0.39038892908623085
0,1,0,0,-1.2569234683723152,1,0,1,0,0,0,0,0,0,0,1,2,0.17748934599706884,-0.9595776189378475
0,0,0,0,-0.09707179074281189,1,0,1,0,0,0,1,2,0,0,0,2,0.6749833703941052,0.12087614050168796
0,0,0,0,-1.277135736028026,1,0,1,0,0,0,0,0,0,0,0,2,0.19050377599999962,-0.9744266444359334
0,0,0,0,-1.223345745409224,1,2,1,0,0,0,0,2,2,0,1,2,1.02581724708677,-0.9051408123174033
0,0,0,0,-1.2367242199587352,1,0,1,0,0,0,0,2,0,0,1,2,0.518582941335395,-0.9393379630478157
0,0,1,0,1.5680646526460642,1,2,1,0,0,0,0,2,2,2,0,0,0.9802499032122498,1.9141665908313126
1,0,1,0,1.4823900742883866,1,2,1,0,2,2,2,2,2,2,1,0,1.4915127702736035,2.361451299826022
0,0,0,0,-1.2217411514408196,1,0,1,0,0,0,0,0,2,0,0,2,0.5392302497311586,-0.9254101038362668
1,0,0,0,-1.170102823387949,1,0,1,0,0,0,0,2,0,0,0,2,0.5185282371762961,-0.8671636092136589
0,0,0,0,-1.0781313058124433,1,0,1,0,0,0,0,2,0,0,1,2,0.5123892702098862,-0.808733933150334
1,1,0,0,0.5558514543871823,1,0,1,0,0,0,0,0,2,0,0,2,0.5234155835360599,0.5889387159959633
1,0,0,0,0.7281069557789044,1,2,1,0,0,0,0,2,2,0,1,2,1.0194762005433702,1.1188271113295272
0,1,1,0,-1.1372774862292983,1,2,1,0,0,0,0,0,0,0,1,2,0.31960338645773745,-0.8650117467646755
0,0,0,0,-1.2406751950609107,0,1,0,0,2,0,0,0,0,0,0,0,-1.1536980948581539,-0.9783244540196465
0,0,0,0,-0.06336207547972747,1,2,1,0,2,0,0,0,0,0,1,0,0.5175550456919229,0.0976477763695194
1,0,0,0,-1.2367242199587352,1,0,0,0,0,0,0,0,0,0,0,3,-0.641312863251129,-0.9709053673824776
0,0,0,0,-0.5264540654566543,1,0,1,2,0,2,2,2,2,0,0,2,1.3296074505059787,-0.11385931542111682
1,0,0,0,-1.2555100468226725,1,2,1,0,0,2,0,2,2,0,1,2,1.1736110648429805,-0.934418468005882
1,0,0,0,-1.2774445836787656,1,0,1,0,0,0,0,2,0,0,1,2,0.48295502830630926,-0.9707972046497628
1,1,0,0,0.12920396263143688,1,2,1,0,0,2,0,2,2,0,1,2,1.2149960118092293,0.5664642129044066
0,0,0,0,-1.2047948708820952,1,0,2,1,1,1,1,1,1,0,0,2,-1.4952883879037313,-0.9816687506579879
1,1,1,0,0.2759159389940643,1,1,1,0,0,0,0,0,2,0,1,2,0.6040269890007164,0.4083261623277402
1,0,0,0,0.22215765390784278,0,1,0,1,2,1,0,0,0,0,0,0,-0.8465597485891638,-0.3693785604428223
1,0,0,0,-1.1481838446006747,0,1,0,0,0,0,0,0,0,0,0,0,-1.316144877428793,-0.9581386558480985
0,0,0,0,-1.2566118065737073,1,0,1,0,0,2,0,0,2,0,1,2,0.6930436175465255,-0.9471300926973895
1,0,0,0,-0.823384996848567,1,2,1,0,0,0,2,2,2,0,1,3,1.1647590092259945,-0.4947988089179791
1,0,0,0,-1.1285051149897167,1,2,1,0,0,0,0,0,0,0,1,0,0.3280881857723578,-0.8558316535542555
